,ID,Year_Birth,Age,Age_category,Education,Marital_Status,Income,Income_category,Kidhome,Teenhome,Dt_Customer,Recency,MntWines,MntFruits,MntMeatProducts,MntFishProducts,MntSweetProducts,MntGoldProds,TotalMnt,NumDealsPurchases,NumWebPurchases,NumCatalogPurchases,NumStorePurchases,NumWebVisitsMonth,AcceptedCmp3,AcceptedCmp4,AcceptedCmp5,AcceptedCmp1,AcceptedCmp2,TotalAcceptedCmp,campaignAccept,Complain,Response
517,10203,1990,24,3. Teenage,2. Graduation,2. Single,26095.0,1. Lower,1,0,2013-06-30,77,11,7,9,3,1,11,42,1,1,0,3,7,0,0,0,0,0,0,Not Accept,0,0
518,4607,1959,55,5. Elderly,2. Graduation,1. Married,71367.0,4. Upper,0,0,2013-08-23,24,227,23,389,42,21,75,777,1,4,5,7,2,0,0,0,0,0,0,Not Accept,0,0
519,3711,1944,70,6. Old,3. Master,1. Married,80184.0,4. Upper,0,0,2014-03-01,19,1035,134,670,25,38,0,1902,1,6,3,10,3,0,0,1,1,0,2,Accept,0,0
520,3696,1965,49,5. Elderly,2. Graduation,3. Divorced,30630.0,1. Lower,1,1,2014-01-27,67,27,1,12,2,0,10,52,2,2,0,3,7,0,0,0,0,0,0,Not Accept,0,0
521,2532,1987,27,4. Adult,3. Master,2. Single,73454.0,4. Upper,0,0,2014-03-01,95,982,73,351,56,14,175,1651,1,2,4,6,5,1,0,0,0,0,1,Accept,0,0
522,9214,1991,23,3. Teenage,2. Graduation,1. Married,42691.0,2. Lower-Middle,0,0,2013-08-16,48,179,2,64,38,17,58,358,1,5,1,6,5,0,0,0,0,0,0,Not Accept,0,0
523,4943,1953,61,5. Elderly,2. Graduation,1. Married,70503.0,4. Upper,0,0,2012-09-30,73,1379,33,216,0,33,66,1727,1,2,4,9,6,0,1,1,0,0,2,Accept,0,0
524,35,1987,27,4. Adult,2. Graduation,1. Married,25545.0,1. Lower,1,0,2012-09-08,35,32,1,64,16,12,85,210,3,2,2,3,6,0,0,0,0,0,1,Accept,0,1
525,2258,1986,28,4. Adult,2. Graduation,1. Married,32880.0,1. Lower,1,0,2012-12-04,76,8,4,15,7,6,2,42,1,1,0,3,8,0,0,0,0,0,0,Not Accept,0,0
526,4322,1958,56,5. Elderly,4. PhD,1. Married,77863.0,4. Upper,0,0,2013-11-27,20,881,38,319,16,25,12,1291,1,4,5,10,2,0,0,0,0,0,0,Not Accept,0,0
527,713,1977,37,4. Adult,3. Master,1. Married,50353.0,2. Lower-Middle,0,0,2014-06-08,72,141,15,153,67,31,35,442,1,4,4,6,3,0,0,0,0,0,0,Not Accept,0,0
528,4702,1964,50,5. Elderly,2. Graduation,2. Single,61839.0,3. Upper-Middle,0,0,2012-08-12,20,1000,155,379,224,17,120,1895,1,4,8,4,8,0,0,0,0,0,0,Not Accept,0,0
529,3281,1960,54,5. Elderly,4. PhD,1. Married,49154.0,2. Lower-Middle,1,1,2013-11-03,69,206,10,67,30,27,71,411,6,4,1,8,6,0,0,0,0,0,0,Not Accept,0,0
530,702,1975,39,4. Adult,3. Master,4. Widow,47682.0,2. Lower-Middle,0,1,2013-02-15,80,162,61,83,97,57,61,521,4,4,3,8,5,0,0,0,0,0,0,Not Accept,0,0
531,2004,1969,45,4. Adult,2. Graduation,2. Single,72679.0,4. Upper,0,1,2013-09-18,65,619,54,260,127,54,54,1168,1,4,7,5,1,0,0,0,0,0,0,Not Accept,0,0
532,4769,1977,37,4. Adult,3. Master,1. Married,57954.0,3. Upper-Middle,1,1,2014-06-18,52,456,4,24,0,0,9,493,7,8,2,6,7,0,1,0,0,0,1,Accept,0,0
533,4437,1962,52,5. Elderly,2. Graduation,1. Married,65316.0,3. Upper-Middle,1,1,2013-04-24,65,112,6,92,3,9,38,260,2,3,2,5,4,0,0,0,0,0,0,Not Accept,0,0
534,8724,1982,32,4. Adult,2. Graduation,2. Single,28567.0,1. Lower,1,0,2013-06-17,57,11,3,22,2,2,6,46,2,2,0,3,6,0,0,0,0,0,0,Not Accept,0,0
535,10741,1951,63,5. Elderly,3. Master,1. Married,47352.0,2. Lower-Middle,0,1,2013-04-11,70,172,12,112,8,0,15,319,4,6,1,5,7,0,0,0,0,0,0,Not Accept,0,0
536,1991,1967,47,5. Elderly,2. Graduation,1. Married,44931.0,2. Lower-Middle,0,1,2014-01-18,0,78,0,11,0,0,7,96,1,2,1,3,5,0,0,0,0,0,0,Not Accept,0,0
537,6931,1967,47,5. Elderly,2. Graduation,3. Divorced,76982.0,4. Upper,0,0,2014-02-15,19,464,151,292,65,60,30,1062,1,8,3,4,4,0,0,1,0,0,2,Accept,0,1
538,11096,1952,62,5. Elderly,3. Master,1. Married,57247.0,3. Upper-Middle,0,1,2013-08-08,50,99,4,32,37,54,6,232,2,2,1,7,2,0,0,0,0,0,0,Not Accept,0,0
539,304,1981,33,4. Adult,3. Master,2. Single,22944.0,1. Lower,1,0,2013-12-23,67,19,3,19,4,5,26,76,3,3,0,3,7,0,0,0,0,0,0,Not Accept,0,0
540,3665,1977,37,4. Adult,3. Master,1. Married,25315.0,1. Lower,1,0,2013-11-07,46,1,9,8,11,3,22,54,3,3,0,3,8,0,0,0,0,0,0,Not Accept,0,0
541,10591,1969,45,4. Adult,2. Graduation,4. Widow,43638.0,2. Lower-Middle,0,1,2012-08-06,37,63,10,83,7,19,19,201,2,4,1,4,7,0,0,0,0,0,0,Not Accept,0,0
542,5036,1984,30,4. Adult,4. PhD,2. Single,42710.0,2. Lower-Middle,1,0,2012-11-28,38,252,3,42,4,3,102,406,2,4,5,3,6,0,0,0,0,0,0,Not Accept,0,0
543,5547,1982,32,4. Adult,4. PhD,1. Married,84169.0,4. Upper,0,0,2013-08-07,9,1478,19,403,0,19,0,1919,1,7,6,6,3,0,1,1,0,0,3,Accept,0,1
544,7822,1976,38,4. Adult,2. Graduation,1. Married,54058.0,3. Upper-Middle,0,1,2013-06-04,56,198,18,252,32,108,54,662,2,4,6,8,3,0,0,0,0,0,0,Not Accept,0,0
545,8541,1990,24,3. Teenage,3. Master,1. Married,24683.0,1. Lower,1,0,2014-03-08,98,8,4,10,6,7,6,41,2,2,0,4,5,0,0,0,0,0,0,Not Accept,0,0
546,10955,1964,50,5. Elderly,2. Graduation,4. Widow,85620.0,4. Upper,0,0,2014-01-07,68,416,46,925,60,107,46,1600,1,3,6,4,1,0,0,0,0,0,1,Accept,0,1
547,4368,1980,34,4. Adult,2. Graduation,1. Married,47850.0,2. Lower-Middle,1,0,2013-12-03,72,42,7,43,20,12,10,134,1,3,0,4,6,0,0,0,0,0,0,Not Accept,0,0
548,9671,1968,46,5. Elderly,2. Graduation,1. Married,19514.0,1. Lower,1,1,2014-01-26,47,14,3,21,2,1,28,69,4,3,1,2,8,1,0,0,0,0,2,Accept,0,1
549,2256,1973,41,4. Adult,3. Master,1. Married,27159.0,1. Lower,1,1,2014-03-29,33,17,0,3,0,0,1,21,2,1,0,3,6,0,0,0,0,0,0,Not Accept,0,0
550,4279,1963,51,5. Elderly,3. Master,2. Single,39548.0,2. Lower-Middle,1,1,2014-03-31,87,15,4,10,3,4,18,54,2,1,1,3,3,0,0,0,0,0,0,Not Accept,0,0
551,5371,1989,25,3. Teenage,2. Graduation,2. Single,21474.0,1. Lower,1,0,2014-04-08,0,6,16,24,11,0,34,91,2,3,1,2,7,1,0,0,0,0,2,Accept,0,1
552,9240,1971,43,4. Adult,4. PhD,2. Single,60504.0,3. Upper-Middle,0,1,2014-02-07,73,458,0,24,6,4,34,526,2,6,2,8,6,0,0,0,0,0,0,Not Accept,0,0
553,9460,1963,51,5. Elderly,2. Graduation,1. Married,22419.0,1. Lower,0,0,2013-04-18,74,30,3,47,19,21,42,162,1,3,2,2,8,0,0,0,0,0,0,Not Accept,0,0
554,9504,1949,65,5. Elderly,3. Master,1. Married,81698.0,4. Upper,0,0,2013-11-06,4,179,28,520,111,123,47,1008,1,3,8,13,1,0,0,0,0,0,1,Accept,0,1
555,8692,1952,62,5. Elderly,2. Graduation,1. Married,43462.0,2. Lower-Middle,1,1,2012-09-12,50,90,17,97,15,6,15,240,6,4,1,5,8,0,0,0,0,0,0,Not Accept,0,0
556,448,1978,36,4. Adult,4. PhD,2. Single,54880.0,3. Upper-Middle,1,0,2013-03-01,57,308,85,137,102,45,118,795,2,6,2,11,5,0,0,0,0,0,0,Not Accept,0,0
557,8314,1982,32,4. Adult,2. Graduation,1. Married,79908.0,4. Upper,0,0,2013-04-05,30,557,129,761,29,185,111,1772,1,5,6,7,2,0,0,1,0,0,1,Accept,0,0
558,8420,1970,44,4. Adult,3. Master,1. Married,15315.0,1. Lower,0,0,2013-08-03,27,7,4,13,15,8,17,64,2,2,0,4,5,0,0,0,0,0,0,Not Accept,0,0
559,3174,1959,55,5. Elderly,2. Graduation,1. Married,87771.0,4. Upper,0,1,2013-05-22,61,1492,38,287,50,57,33,1957,1,5,10,4,6,0,1,1,1,1,5,Accept,0,1
560,7685,1978,36,4. Adult,2. Graduation,1. Married,33039.0,1. Lower,1,0,2013-09-09,4,30,8,12,8,8,12,78,1,2,0,4,5,0,0,0,0,0,0,Not Accept,0,0
561,3179,1980,34,4. Adult,2. Graduation,2. Single,81741.0,4. Upper,0,0,2013-06-16,75,249,153,940,58,134,38,1572,0,6,6,7,2,0,0,0,0,0,0,Not Accept,0,0
562,9780,1971,43,4. Adult,3. Master,1. Married,71499.0,4. Upper,0,1,2013-06-25,12,465,25,132,136,0,37,795,2,8,3,13,4,0,0,0,0,0,0,Not Accept,0,0
563,10681,1970,44,4. Adult,3. Master,1. Married,62466.0,3. Upper-Middle,0,1,2014-01-15,13,129,129,259,168,121,83,889,5,6,3,12,4,0,0,0,0,0,0,Not Accept,0,0
564,10232,1963,51,5. Elderly,4. PhD,3. Divorced,48799.0,2. Lower-Middle,0,1,2013-11-05,9,174,18,81,28,6,24,331,3,3,2,7,3,0,0,0,0,0,0,Not Accept,0,0
565,4184,1950,64,5. Elderly,4. PhD,1. Married,52157.0,3. Upper-Middle,0,1,2014-06-07,48,189,2,29,3,2,40,265,2,3,2,5,4,0,0,0,0,0,0,Not Accept,0,0
566,9120,1962,52,5. Elderly,2. Graduation,2. Single,66565.0,3. Upper-Middle,0,1,2012-12-05,80,747,10,161,65,40,42,1065,4,4,2,9,8,0,0,0,0,0,0,Not Accept,0,0
567,891,1951,63,5. Elderly,3. Master,1. Married,29298.0,1. Lower,1,1,2013-09-07,60,6,0,2,2,0,1,11,1,1,0,2,5,0,0,0,0,0,0,Not Accept,0,0
568,10381,1979,35,4. Adult,2. Graduation,2. Single,47691.0,2. Lower-Middle,0,1,2013-07-05,43,14,0,3,0,0,4,21,1,1,0,2,6,0,0,0,0,0,0,Not Accept,0,0
569,3525,1970,44,4. Adult,2. Graduation,1. Married,38200.0,2. Lower-Middle,1,1,2012-12-07,19,12,0,4,0,0,1,17,1,1,0,2,7,0,0,0,0,0,0,Not Accept,0,0
570,6818,1974,40,4. Adult,2. Graduation,1. Married,44989.0,2. Lower-Middle,0,1,2012-09-12,26,98,0,106,49,10,106,369,5,5,1,5,6,0,0,0,0,0,0,Not Accept,0,0
571,3526,1968,46,5. Elderly,4. PhD,1. Married,38443.0,2. Lower-Middle,1,1,2014-01-27,58,32,0,5,0,0,1,38,2,1,0,3,7,0,0,0,0,0,0,Not Accept,0,0
572,8181,1978,36,4. Adult,3. Master,2. Single,38593.0,2. Lower-Middle,1,0,2013-09-13,42,51,12,49,17,24,24,177,3,4,1,3,8,0,0,0,0,0,0,Not Accept,0,0
573,1029,1970,44,4. Adult,4. PhD,1. Married,64413.0,3. Upper-Middle,0,1,2013-08-01,27,200,5,44,0,10,20,279,1,5,1,5,5,0,0,0,0,0,0,Not Accept,0,0
574,7369,1981,33,4. Adult,3. Master,1. Married,36959.0,2. Lower-Middle,1,0,2013-10-02,56,25,6,25,6,0,0,62,2,2,0,3,8,0,0,0,0,0,0,Not Accept,0,0
575,2574,1977,37,4. Adult,4. PhD,1. Married,61996.0,3. Upper-Middle,0,1,2013-01-31,27,1050,12,144,0,0,24,1230,3,6,4,8,5,0,1,0,1,1,4,Accept,0,1
576,8159,1968,46,5. Elderly,2. Graduation,1. Married,51287.0,2. Lower-Middle,1,1,2014-04-01,10,117,0,22,13,0,30,182,3,4,1,3,7,0,0,0,0,0,0,Not Accept,0,0
577,1160,1970,44,4. Adult,2. Graduation,1. Married,13260.0,1. Lower,1,1,2013-08-23,48,9,4,17,10,2,7,49,4,3,0,3,8,0,0,0,0,0,0,Not Accept,0,0
578,10242,1966,48,5. Elderly,4. PhD,1. Married,47472.0,2. Lower-Middle,1,1,2013-09-16,39,56,0,11,0,0,8,75,2,2,0,4,5,0,0,0,0,0,0,Not Accept,0,0
579,5253,1956,58,5. Elderly,3. Master,1. Married,54603.0,3. Upper-Middle,1,1,2013-07-09,85,145,13,46,17,2,4,227,6,4,2,4,7,0,0,0,0,0,0,Not Accept,0,0
580,5966,1974,40,4. Adult,4. PhD,1. Married,45207.0,2. Lower-Middle,1,1,2012-11-10,64,203,0,10,0,0,2,215,5,3,1,6,6,0,1,0,0,0,1,Accept,0,0
581,5314,1951,63,5. Elderly,2. Graduation,1. Married,40689.0,2. Lower-Middle,0,1,2013-03-18,69,270,3,27,39,6,99,444,7,7,1,5,8,0,0,0,0,0,0,Not Accept,0,0
582,5081,1967,47,5. Elderly,3. Master,1. Married,47821.0,2. Lower-Middle,1,1,2013-10-20,54,9,0,16,6,6,10,47,1,1,0,3,8,0,0,0,0,0,0,Not Accept,0,0
583,5123,1951,63,5. Elderly,3. Master,1. Married,27450.0,1. Lower,0,0,2013-04-15,57,37,12,23,8,11,52,143,1,2,1,3,7,0,0,0,0,0,0,Not Accept,0,0
584,5756,1983,31,4. Adult,2. Graduation,1. Married,39453.0,2. Lower-Middle,1,0,2014-04-03,64,46,0,7,0,0,2,55,2,2,0,3,6,0,0,0,0,0,0,Not Accept,0,0
585,8036,1971,43,4. Adult,3. Master,1. Married,26850.0,1. Lower,1,1,2014-04-18,10,31,1,13,7,2,9,63,4,2,1,4,4,0,0,0,0,0,0,Not Accept,0,0
586,9058,1955,59,5. Elderly,2. Graduation,4. Widow,79800.0,4. Upper,0,0,2012-09-23,65,1060,21,530,32,0,224,1867,1,5,11,5,3,1,0,1,1,0,4,Accept,0,1
587,5057,1961,53,5. Elderly,3. Master,1. Married,61794.0,3. Upper-Middle,0,1,2013-09-14,74,264,47,188,54,47,11,611,2,4,4,10,2,0,0,0,0,0,0,Not Accept,0,0
588,254,1955,59,5. Elderly,2. Graduation,1. Married,53863.0,3. Upper-Middle,0,1,2014-05-17,4,399,4,30,6,4,30,473,3,7,1,7,7,0,1,0,0,0,1,Accept,0,0
589,4179,1959,55,5. Elderly,2. Graduation,1. Married,24221.0,1. Lower,0,0,2013-08-20,94,8,9,9,2,5,22,55,1,1,1,3,4,0,0,0,0,0,0,Not Accept,0,0
590,3710,1984,30,4. Adult,4. PhD,2. Single,39684.0,2. Lower-Middle,1,0,2012-10-12,41,19,0,35,6,4,17,81,2,2,1,2,7,0,0,0,0,0,1,Accept,1,1
591,7627,1975,39,4. Adult,3. Master,1. Married,92163.0,4. Upper,0,0,2012-12-12,25,817,183,797,106,163,20,2086,0,5,11,5,2,0,0,1,1,0,3,Accept,0,1
592,4501,1965,49,5. Elderly,3. Master,2. Single,69882.0,4. Upper,0,0,2013-11-10,94,292,127,635,132,127,165,1478,1,3,7,9,1,0,0,0,0,0,0,Not Accept,0,0
593,6424,1977,37,4. Adult,2. Graduation,1. Married,33178.0,1. Lower,1,0,2014-01-30,9,12,6,2,11,2,16,49,1,1,0,3,4,0,0,0,0,0,0,Not Accept,0,0
594,3075,1972,42,4. Adult,4. PhD,1. Married,59973.0,3. Upper-Middle,0,0,2013-09-11,47,130,30,168,20,34,0,382,1,3,4,7,1,0,0,0,0,0,0,Not Accept,0,0
595,4992,1975,39,4. Adult,3. Master,1. Married,17459.0,1. Lower,1,0,2013-09-19,12,6,4,16,3,10,30,69,3,3,1,2,7,0,0,0,0,0,1,Accept,0,1
596,5252,1969,45,4. Adult,2. Graduation,3. Divorced,23910.0,1. Lower,1,0,2012-10-26,80,16,12,18,7,1,13,67,1,2,0,3,7,0,0,0,0,0,0,Not Accept,0,0
597,7444,1969,45,4. Adult,3. Master,1. Married,42169.0,2. Lower-Middle,1,1,2013-10-19,20,19,0,9,0,0,2,30,2,1,0,3,8,0,0,0,0,0,0,Not Accept,0,0
598,6919,1978,36,4. Adult,3. Master,1. Married,26224.0,1. Lower,1,0,2013-06-04,39,4,7,15,13,9,15,63,3,2,1,3,6,0,0,0,0,0,0,Not Accept,0,0
599,3537,1981,33,4. Adult,2. Graduation,1. Married,31089.0,1. Lower,1,0,2012-08-17,57,31,3,31,2,8,4,79,3,3,0,4,8,0,0,0,0,0,0,Not Accept,0,0
600,10277,1961,53,5. Elderly,2. Graduation,2. Single,30081.0,1. Lower,0,1,2013-02-21,27,36,0,2,0,0,4,42,1,1,0,3,7,0,0,0,0,0,0,Not Accept,0,0
601,2453,1960,54,5. Elderly,2. Graduation,1. Married,62807.0,3. Upper-Middle,0,1,2012-08-31,83,526,28,135,10,21,99,819,3,5,3,12,5,0,0,0,0,0,0,Not Accept,0,0
602,7972,1955,59,5. Elderly,2. Graduation,2. Single,72906.0,4. Upper,0,0,2013-09-17,79,400,32,519,71,75,54,1151,1,3,4,9,1,0,0,0,0,0,0,Not Accept,0,0
603,895,1948,66,6. Old,4. PhD,1. Married,61467.0,3. Upper-Middle,0,2,2012-12-09,69,410,16,114,0,5,49,594,3,5,2,10,5,0,0,0,0,0,0,Not Accept,0,0
604,1177,1966,48,5. Elderly,3. Master,1. Married,49618.0,2. Lower-Middle,1,1,2013-01-26,77,80,3,26,4,2,14,129,4,3,1,3,7,0,0,0,0,0,0,Not Accept,0,0
605,7141,1986,28,4. Adult,3. Master,2. Single,21888.0,1. Lower,1,0,2012-12-29,15,88,10,46,2,3,64,213,4,5,1,2,10,0,0,0,0,0,1,Accept,0,1
606,7232,1973,41,4. Adult,2. Graduation,4. Widow,42429.0,2. Lower-Middle,0,1,2014-02-11,99,55,0,6,2,0,4,67,2,1,1,3,5,0,0,0,0,0,0,Not Accept,0,0
607,8477,1956,58,5. Elderly,2. Graduation,3. Divorced,26150.0,1. Lower,2,1,2013-03-11,61,5,1,13,3,5,1,28,1,1,0,3,7,0,0,0,0,0,0,Not Accept,0,0
608,2457,1975,39,4. Adult,1. Basic,1. Married,30801.0,1. Lower,0,1,2012-10-26,23,8,4,5,15,2,11,45,2,1,0,3,7,0,0,0,0,0,0,Not Accept,0,0
609,988,1965,49,5. Elderly,2. Graduation,1. Married,81168.0,4. Upper,0,0,2014-05-07,84,410,0,592,147,22,22,1193,1,6,4,7,3,0,0,0,1,0,1,Accept,0,0
610,7930,1969,45,4. Adult,3. Master,2. Single,26877.0,1. Lower,0,0,2013-08-19,74,101,13,76,20,18,40,268,2,3,1,6,6,0,0,0,0,0,0,Not Accept,0,0
611,4587,1944,70,6. Old,3. Master,4. Widow,45006.0,2. Lower-Middle,0,0,2013-07-18,90,162,25,53,16,0,10,266,1,3,1,7,3,0,0,0,0,0,0,Not Accept,0,0
612,6682,1973,41,4. Adult,1. Basic,1. Married,18978.0,1. Lower,1,0,2012-12-11,41,2,8,1,4,7,15,37,1,1,0,3,8,0,0,0,0,0,0,Not Accept,0,0
613,6222,1967,47,5. Elderly,2. Graduation,1. Married,22574.0,1. Lower,2,1,2013-10-28,28,25,0,8,2,0,2,37,2,2,0,3,7,0,0,0,0,0,0,Not Accept,0,0
614,10299,1969,45,4. Adult,4. PhD,2. Single,48240.0,2. Lower-Middle,0,0,2012-11-09,73,389,91,248,64,49,41,882,3,6,3,13,5,0,0,0,0,0,1,Accept,0,1
615,3083,1974,40,4. Adult,2. Graduation,1. Married,45837.0,2. Lower-Middle,1,1,2013-07-26,88,215,13,87,17,17,24,373,5,6,2,5,7,0,0,0,0,0,0,Not Accept,0,0
616,8953,1965,49,5. Elderly,3. Master,2. Single,35791.0,2. Lower-Middle,2,1,2013-05-06,94,27,0,5,0,0,3,35,2,1,0,3,8,0,0,0,0,0,0,Not Accept,0,0
617,1503,1976,38,4. Adult,4. PhD,1. Married,51400.5,4. Upper,1,1,2013-06-03,31,85,1,16,2,1,2,107,0,0,0,1,1,0,0,0,0,0,0,Not Accept,0,0
618,8650,1978,36,4. Adult,2. Graduation,4. Widow,54162.0,3. Upper-Middle,1,1,2013-03-18,31,5,6,10,6,5,10,42,1,1,0,3,4,0,0,0,0,0,0,Not Accept,0,0
619,10862,1960,54,5. Elderly,3. Master,1. Married,30522.0,1. Lower,0,1,2012-08-17,6,179,8,83,19,11,26,326,5,1,2,9,2,0,0,0,0,0,0,Not Accept,0,0
620,2782,1961,53,5. Elderly,4. PhD,1. Married,54456.0,3. Upper-Middle,0,1,2013-07-11,23,352,0,27,10,0,15,404,3,6,1,7,6,0,0,0,0,0,0,Not Accept,0,0
621,6941,1971,43,4. Adult,2. Graduation,2. Single,31632.0,1. Lower,0,0,2013-07-14,92,17,8,12,11,15,32,95,1,2,1,2,7,0,0,0,0,0,0,Not Accept,0,0
622,10972,1949,65,5. Elderly,2. Graduation,4. Widow,72298.0,4. Upper,0,0,2014-03-10,52,625,35,169,58,17,35,939,1,4,3,6,1,0,1,1,0,0,2,Accept,0,0
623,10708,1978,36,4. Adult,3. Master,2. Single,36975.0,2. Lower-Middle,1,0,2013-12-28,50,10,6,11,0,4,2,33,1,1,0,3,7,0,0,0,0,0,0,Not Accept,0,0
624,6583,1955,59,5. Elderly,3. Master,1. Married,72635.0,4. Upper,0,0,2013-06-03,54,390,22,323,104,35,107,981,1,6,8,6,3,0,0,0,1,0,1,Accept,0,0
625,3641,1976,38,4. Adult,2. Graduation,1. Married,13624.0,1. Lower,1,0,2013-01-20,93,10,2,15,2,1,6,36,2,2,0,3,6,0,0,0,0,0,0,Not Accept,0,0
626,10156,1975,39,4. Adult,2. Graduation,2. Single,84196.0,4. Upper,0,1,2013-06-03,56,215,63,507,231,31,190,1237,1,8,4,7,3,0,0,0,0,0,0,Not Accept,0,0
627,4299,1960,54,5. Elderly,2. Graduation,1. Married,70971.0,4. Upper,0,1,2012-09-21,28,1001,17,572,93,125,17,1825,7,11,11,5,7,0,0,0,0,0,1,Accept,0,1
628,3469,1977,37,4. Adult,4. PhD,3. Divorced,34487.0,1. Lower,1,1,2012-09-06,94,19,18,33,24,1,8,103,3,3,0,3,9,0,0,0,0,0,0,Not Accept,0,0
629,5063,1977,37,4. Adult,2. Graduation,2. Single,28769.0,1. Lower,1,0,2012-12-18,76,41,5,129,10,3,3,191,3,4,1,4,9,0,0,0,0,0,0,Not Accept,0,0
630,10727,1970,44,4. Adult,4. PhD,1. Married,69084.0,4. Upper,1,0,2013-11-19,43,1181,107,199,39,30,30,1586,2,7,3,13,8,0,0,0,0,0,0,Not Accept,0,0
631,9624,1958,56,5. Elderly,4. PhD,1. Married,65488.0,3. Upper-Middle,0,0,2014-06-13,46,603,45,207,36,18,54,963,1,3,4,6,1,0,0,0,0,0,0,Not Accept,0,0
632,5156,1970,44,4. Adult,3. Master,1. Married,62466.0,3. Upper-Middle,0,1,2014-01-15,13,129,129,259,168,121,83,889,5,6,3,12,4,0,0,0,0,0,0,Not Accept,0,0
633,4376,1960,54,5. Elderly,3. Master,2. Single,32218.0,1. Lower,0,0,2014-02-15,27,10,24,15,13,1,30,93,1,2,1,3,7,1,0,0,0,0,2,Accept,0,1
634,8923,1973,41,4. Adult,2. Graduation,2. Single,83917.0,4. Upper,0,0,2013-04-18,12,514,22,732,42,198,79,1587,1,6,7,7,3,0,0,0,0,0,1,Accept,0,1
635,8461,1962,52,5. Elderly,2. Graduation,3. Divorced,46102.0,2. Lower-Middle,2,1,2014-03-10,3,14,0,1,0,0,1,16,1,1,0,2,7,0,0,0,0,0,0,Not Accept,0,0
636,6945,1952,62,5. Elderly,2. Graduation,2. Single,84574.0,4. Upper,0,0,2013-06-04,72,387,20,713,38,54,163,1375,1,9,11,11,5,0,0,0,0,0,0,Not Accept,0,0
637,944,1962,52,5. Elderly,2. Graduation,1. Married,56181.0,3. Upper-Middle,0,1,2013-01-08,6,121,103,69,8,44,48,393,1,4,2,7,4,0,0,0,0,0,0,Not Accept,0,0
638,1907,1950,64,5. Elderly,3. Master,3. Divorced,63120.0,3. Upper-Middle,0,1,2012-09-28,53,965,69,279,54,41,69,1477,5,8,4,9,7,0,0,0,0,0,1,Accept,0,1
639,701,1971,43,4. Adult,2. Graduation,1. Married,73691.0,4. Upper,0,1,2013-11-06,58,707,21,250,85,43,73,1179,2,6,2,8,2,1,0,0,0,0,1,Accept,0,0
640,3856,1960,54,5. Elderly,2. Graduation,1. Married,63381.0,3. Upper-Middle,0,1,2012-10-05,78,571,50,142,33,50,159,1005,4,4,5,13,2,0,0,0,0,0,0,Not Accept,0,0
641,4149,1948,66,6. Old,4. PhD,1. Married,76140.0,4. Upper,0,0,2014-05-13,57,586,66,653,17,0,26,1348,1,5,9,6,2,0,0,0,0,0,0,Not Accept,0,0
642,2131,1959,55,5. Elderly,4. PhD,3. Divorced,62859.0,3. Upper-Middle,0,1,2012-12-30,37,1063,89,102,16,12,25,1307,4,9,4,6,6,0,0,0,0,0,0,Not Accept,0,0
643,2942,1964,50,5. Elderly,2. Graduation,2. Single,45906.0,2. Lower-Middle,0,1,2013-05-07,20,305,3,27,4,3,144,486,2,5,4,4,5,1,0,0,0,0,1,Accept,0,0
644,1173,1947,67,6. Old,3. Master,1. Married,77632.0,4. Upper,0,0,2013-03-10,73,1200,105,758,0,42,147,2252,1,4,2,6,2,0,1,1,0,0,3,Accept,0,1
645,4381,1971,43,4. Adult,4. PhD,1. Married,46463.0,2. Lower-Middle,1,1,2013-08-18,56,163,2,40,8,11,11,235,7,3,1,6,6,0,0,0,0,0,0,Not Accept,0,0
646,4611,1970,44,4. Adult,2. Graduation,1. Married,105471.0,4. Upper,0,0,2013-01-21,36,1009,181,104,202,21,207,1724,0,9,8,13,3,0,0,1,1,0,3,Accept,0,1
647,3376,1970,44,4. Adult,3. Master,3. Divorced,55282.0,3. Upper-Middle,1,0,2013-12-13,9,125,6,73,8,4,19,235,1,3,1,6,4,0,0,0,0,0,0,Not Accept,0,0
648,4679,1977,37,4. Adult,3. Master,1. Married,78710.0,4. Upper,0,1,2014-05-23,42,721,0,152,119,50,50,1092,3,7,6,12,4,0,0,0,0,0,0,Not Accept,0,0
649,10928,1958,56,5. Elderly,2. Graduation,1. Married,66886.0,3. Upper-Middle,0,1,2013-09-16,28,315,4,62,41,31,146,599,2,7,1,7,5,0,0,0,0,0,0,Not Accept,0,0
650,4248,1960,54,5. Elderly,3. Master,2. Single,98777.0,4. Upper,0,0,2014-02-17,23,1000,19,711,125,115,38,2008,0,4,6,9,1,0,1,0,0,0,1,Accept,0,0
651,6728,1985,29,4. Adult,2. Graduation,1. Married,29103.0,1. Lower,1,0,2012-08-27,38,16,0,17,6,3,6,48,2,1,0,3,9,0,0,0,0,0,0,Not Accept,0,0
652,6661,1974,40,4. Adult,2. Graduation,1. Married,67445.0,3. Upper-Middle,0,1,2012-08-12,63,757,80,217,29,80,11,1174,5,9,6,12,6,0,0,0,0,0,0,Not Accept,0,0
653,4725,1950,64,5. Elderly,4. PhD,1. Married,50616.0,2. Lower-Middle,0,1,2014-04-13,71,30,2,25,0,1,9,67,1,1,1,4,2,0,0,0,0,0,0,Not Accept,0,0
654,3277,1955,59,5. Elderly,2. Graduation,3. Divorced,49431.0,2. Lower-Middle,0,1,2012-08-03,9,219,3,100,26,0,17,365,2,7,1,5,8,0,0,0,0,0,0,Not Accept,0,0
